datetime,open,high,low,close
2025-08-29 08:00:00,3420.58,3420.58,3418,3418.24
2025-08-29 09:00:00,3418.24,3420.08,3414.03,3415.8
2025-08-29 10:00:00,3415.81,3416.99,3409.52,3414.3
2025-08-29 11:00:00,3414.3,3414.3,3407.99,3411
2025-08-29 12:00:00,3411.79,3415.16,3411.29,3414.2
2025-08-29 13:00:00,3414.21,3415.16,3411.99,3414.07
2025-08-29 14:00:00,3414.01,3419.96,3411.05,3411.94
2025-08-29 15:00:00,3411.95,3414,3411,3412.1
2025-08-29 16:00:00,3412.09,3413.96,3411.04,3412.19
2025-08-29 17:00:00,3412.18,3414.31,3408.69,3411.36
2025-08-29 18:00:00,3411.4,3426.91,3410.52,3410.82
2025-08-29 19:00:00,3410.82,3412.26,3408.59,3409.28
2025-08-29 20:00:00,3409.28,3413,3407.8,3410
2025-08-29 21:00:00,3410,3413.73,3408.05,3413.4
2025-08-29 22:00:00,3412.99,3418.67,3410.56,3418.16
2025-08-29 23:00:00,3418.17,3431.86,3415.97,3431.69
2025-08-30 00:00:00,3431.68,3449.78,3430.4,3444.39
2025-08-30 01:00:00,3444.41,3453,3441.2,3451.08
2025-08-30 02:00:00,3451.07,3455.71,3449,3455.6
2025-08-30 03:00:00,3455.48,3457,3449.33,3451.82
2025-08-30 04:00:00,3451.94,3455,3445.98,3450.63
2025-08-30 05:00:00,3450.33,3463,3449.42,3460.81
2025-08-30 06:00:00,3460.82,3464.7,3448.23,3455.59
2025-08-30 07:00:00,3455.6,3459.54,3451.04,3458.2
2025-08-30 08:00:00,3458.2,3463.02,3457.52,3461.39
2025-08-30 09:00:00,3461.39,3463.32,3458.85,3461.84
2025-08-30 10:00:00,3461.83,3461.83,3457.84,3458.99
2025-08-30 11:00:00,3458.99,3458.99,3456.53,3457.43
2025-08-30 12:00:00,3457.43,3459.91,3452.66,3459.76
2025-08-30 13:00:00,3459.76,3463,3459.75,3463
2025-08-30 14:00:00,3463,3463,3462.88,3462.88
2025-08-30 15:00:00,3462.89,3463,3457.64,3458.01
2025-08-30 16:00:00,3458.01,3458.01,3454.83,3455.37
2025-08-30 17:00:00,3455.37,3462.4,3455.36,3461.04
2025-08-30 18:00:00,3461.05,3462.98,3459.05,3462.25
2025-08-30 19:00:00,3462.26,3465.65,3459.89,3465.61
2025-08-30 20:00:00,3465.61,3466.73,3460.01,3460.09
2025-08-30 21:00:00,3460.08,3460.08,3456.3,3457.16
2025-08-30 22:00:00,3457.16,3463.43,3457.16,3463.35
2025-08-30 23:00:00,3463.35,3463.81,3457.85,3463.81
2025-09-01 07:00:00,3467.33,3467.34,3464.37,3465.1
2025-09-01 08:00:00,3465.1,3465.1,3456.3,3461.57
2025-09-01 09:00:00,3461.56,3462,3457.73,3460.4
2025-09-01 10:00:00,3460.41,3461.19,3455,3456.95
2025-09-01 11:00:00,3456.94,3471.15,3451.13,3469.92
2025-09-01 12:00:00,3469.91,3495.72,3467.62,3494.86
2025-09-01 13:00:00,3494.85,3498.02,3486.81,3492
2025-09-01 14:00:00,3492,3494.37,3486.81,3490.8
2025-09-01 15:00:00,3490.8,3499,3489.89,3497
2025-09-01 16:00:00,3497,3502,3495,3501.04
2025-09-01 17:00:00,3499.99,3500,3486.84,3492.5
2025-09-01 18:00:00,3492.5,3495.96,3490.71,3491.46
2025-09-01 19:00:00,3491.46,3491.96,3483.19,3486.61
2025-09-01 20:00:00,3486.61,3489,3481,3482.72
2025-09-01 21:00:00,3482.72,3484.81,3481.53,3482.63
2025-09-01 22:00:00,3482.64,3484,3480.73,3480.74
